Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
60;0.59;0;0;1;-1;0;
61;0.6;0;0;1;-1;0;
62;0.61;0;0;1;-1;0;
63;0.62;0;0;1;-1;0;
64;0.63;0;0;1;-1;0;
65;0.64;0;0;1;-1;0;
66;0.65;0;0;1;-1;0;
67;0.66;0;0;1;-1;0;
68;0.67;0;0;1;-1;0;
69;0.68;0;0;1;-1;0;
70;0.69;0;0;1;-1;0;
71;0.7;0;0;1;-1;0;
72;0.71;0;0;1;-1;0;
73;0.72;0;0;1;-1;0;
74;0.73;0;0;1;-1;0;
75;0.74;0;0;1;-1;0;
76;0.75;0;0;1;-1;0;
77;0.76;0;0;1;-1;0;
78;0.77;0;0;1;-1;0;
79;0.78;0;0;1;-1;0;
80;0.79;0;0;1;-1;0;
81;0.8;0;0;1;-1;0;
82;0.81;0;0;1;-1;0;
83;0.82;0;0;1;-1;0;
84;0.83;0;0;1;-1;0;
85;0.84;0;0;1;-1;0;
86;0.85;0;0;1;-1;0;
87;0.86;0;0;1;-1;0;
88;0.87;0;0;1;-1;0;
89;0.88;0;0;1;-1;0;
90;0.89;0;0;1;-1;0;
91;0.9;0;0;1;-1;0;
92;0.91;0;0;1;-1;0;
93;0.92;0;0;1;-1;0;
94;0.93;0;0;1;-1;0;
95;0.94;0;0;1;-1;0;
96;0.95;0;0;1;-1;0;
97;0.96;0;0;1;-1;0;
98;0.97;0;0;1;-1;0;
99;0.98;0;0;1;-1;0;
100;0.99;0;0;1;-1;0;
101;1;0;0;1;-1;0;
102;1.01;100;500;101;99;-100;
103;1.02;0;0;1;-1;0;
104;1.03;0;0;1;-1;0;
105;1.04;0;0;1;-1;0;
106;1.05;0;0;1;-1;0;
107;1.06;0;0;1;-1;0;
108;1.07;0;0;1;-1;0;
109;1.08;0;0;1;-1;0;
110;1.09;0;0;1;-1;0;
111;1.1;0;0;1;-1;0;
112;1.11;0;0;1;-1;0;
113;1.12;0;0;1;-1;0;
114;1.13;0;0;1;-1;0;
115;1.14;0;0;1;-1;0;
116;1.15;0;0;1;-1;0;
117;1.16;0;0;1;-1;0;
118;1.17;0;0;1;-1;0;
119;1.18;0;0;1;-1;0;
120;1.19;0;0;1;-1;0;
121;1.2;0;0;1;-1;0;
122;1.21;0;0;1;-1;0;
123;1.22;0;0;1;-1;0;
124;1.23;0;0;1;-1;0;
125;1.24;0;0;1;-1;0;
126;1.25;0;0;1;-1;0;
127;1.26;0;0;1;-1;0;
128;1.27;0;0;1;-1;0;
129;1.28;0;0;1;-1;0;
130;1.29;0;0;1;-1;0;
131;1.3;0;0;1;-1;0;
132;1.31;0;0;1;-1;0;
133;1.32;0;0;1;-1;0;
134;1.33;0;0;1;-1;0;
135;1.34;0;0;1;-1;0;
136;1.35;0;0;1;-1;0;
137;1.36;0;0;1;-1;0;
138;1.37;0;0;1;-1;0;
139;1.38;0;0;1;-1;0;
140;1.39;0;0;1;-1;0;
141;1.4;0;0;1;-1;0;
142;1.41;0;0;1;-1;0;
143;1.42;0;0;1;-1;0;
144;1.43;0;0;1;-1;0;
145;1.44;0;0;1;-1;0;
146;1.45;0;0;1;-1;0;
147;1.46;0;0;1;-1;0;
148;1.47;0;0;1;-1;0;
149;1.48;0;0;1;-1;0;
150;1.49;0;0;1;-1;0;
151;1.5;0;0;1;-1;0;
152;1.51;0;0;1;-1;0;
153;1.52;0;0;1;-1;0;
154;1.53;0;0;1;-1;0;
155;1.54;0;0;1;-1;0;
156;1.55;0;0;1;-1;0;
157;1.56;0;0;1;-1;0;
158;1.57;0;0;1;-1;0;
159;1.58;0;0;1;-1;0;
160;1.59;0;0;1;-1;0;
161;1.6;0;0;1;-1;0;
162;1.61;0;0;1;-1;0;
163;1.62;0;0;1;-1;0;
164;1.63;0;0;1;-1;0;
165;1.64;0;0;1;-1;0;
166;1.65;0;0;1;-1;0;
167;1.66;0;0;1;-1;0;
168;1.67;0;0;1;-1;0;
169;1.68;0;0;1;-1;0;
170;1.69;0;0;1;-1;0;
171;1.7;0;0;1;-1;0;
172;1.71;0;0;1;-1;0;
173;1.72;0;0;1;-1;0;
174;1.73;0;0;1;-1;0;
175;1.74;0;0;1;-1;0;
176;1.75;0;0;1;-1;0;
177;1.76;0;0;1;-1;0;
178;1.77;0;0;1;-1;0;
179;1.78;0;0;1;-1;0;
180;1.79;0;0;1;-1;0;
181;1.8;0;0;1;-1;0;
182;1.81;0;0;1;-1;0;
183;1.82;0;0;1;-1;0;
184;1.83;0;0;1;-1;0;
185;1.84;0;0;1;-1;0;
186;1.85;0;0;1;-1;0;
187;1.86;0;0;1;-1;0;
188;1.87;0;0;1;-1;0;
189;1.88;0;0;1;-1;0;
190;1.89;0;0;1;-1;0;
191;1.9;0;0;1;-1;0;
192;1.91;0;0;1;-1;0;
193;1.92;0;0;1;-1;0;
194;1.93;0;0;1;-1;0;
195;1.94;0;0;1;-1;0;
196;1.95;0;0;1;-1;0;
197;1.96;0;0;1;-1;0;
198;1.97;0;0;1;-1;0;
199;1.98;0;0;1;-1;0;
200;1.99;0;0;1;-1;0;
201;2;0;0;1;-1;0;
202;2.01;100;500;101;99;-100;
